	Plasmid	Block_ID	Start	End
	pVA2682_52	5	34832	35939
	pVA2682_52	1	35939	39409
	pVA2682_52	6	39409	52814
pIH290_7~pVA436_1	pIH290_7	3	1	3652
	pIH290_7	1	3652	4595
	pIH290_7	4	4595	5248
	pIH290_7	2	5248	5514
	pIH290_7	5	5514	7701
	pVA436_1	1	149	1093
	pVA436_1	6	1093	1505
	pVA436_1	2	1505	1776
pIH290_7~pVA436_52	pIH290_7	1	1	3475
	pIH290_7	3	3475	5626
	pIH290_7	2	5626	7701
	pVA436_52	4	1	26919
	pVA436_52	2	26919	28994
	pVA436_52	5	28994	30101
	pVA436_52	1	30101	33575
	pVA436_52	6	33575	52670
pIH290_7~pVA524_58	pIH290_7	1	1	3475
	pIH290_7	3	3475	5626
	pIH290_7	2	5626	7701
	pVA524_58	4	1	32382
	pVA524_58	2	32382	34457
	pVA524_58	5	34457	35564
	pVA524_58	1	35564	39038
	pVA524_58	6	39038	58133
pIH290_7~pVA527_58	pIH290_7	1	1	3475
	pIH290_7	3	3475	5626
	pIH290_7	2	5626	7701
	pVA527_58	4	1	32386
	pVA527_58	2	32386	34461
	pVA527_58	5	34461	35568
	pVA527_58	1	35568	39042
	pVA527_58	6	39042	58137
pIH290_7~pVA528_44	pIH290_7	1	1	3475
	pIH290_7	3	3475	5626
	pIH290_7	2	5626	7701
	pVA528_44	4	1	18677
	pVA528_44	2	18677	20752
	pVA528_44	5	20752	21859
	pVA528_44	1	21859	25333
	pVA528_44	6	25333	44428
pIH290_7~pVA544_8	pIH290_7	1	1	7701
	pVA544_8	2	1	669
	pVA544_8	-1	669	8369
pIH290_7~pVA585_53	pIH290_7	1	1	3475
	pIH290_7	3	3475	5626
	pIH290_7	2	5626	7701
	pVA585_53	4	1	27688
	pVA585_53	2	27688	29763
	pVA585_53	5	29763	30870
	pVA585_53	1	30870	34344
	pVA585_53	6	34344	53437
pIH290_7~pVA61_57	pIH290_7	1	1	3475
	pIH290_7	3	3475	5626
	pIH290_7	2	5626	7701
	pVA61_57	4	1	31790
	pVA61_57	2	31790	33865
	pVA61_57	5	33865	34972
	pVA61_57	1	34972	38446
	pVA61_57	6	38446	57541
pIH290_7~pVA634_2	pIH290_7	3	1	3477
	pIH290_7	1	3477	3830
	pIH290_7	2	3830	5625
	pIH290_7	4	5625	7701
	pVA634_2	2	1	1796
	pVA634_2	1	1803	2156
pIH290_7~pVA754_57	pIH290_7	1	1	3475
	pIH290_7	3	3475	5626
	pIH290_7	2	5626	7701
	pVA754_57	4	1	31603
	pVA754_57	2	31603	33678
	pVA754_57	5	33678	34785
	pVA754_57	1	34785	38259
	pVA754_57	6	38259	57354
pIH290_7~pVA767_57	pIH290_7	1	1	3475
	pIH290_7	3	3475	5626
	pIH290_7	2	5626	7701
	pVA767_57	4	1	31381
	pVA767_57	2	31381	33456
	pVA767_57	5	33456	34563
	pVA767_57	1	34563	38037
	pVA767_57	6	38037	57132
pIH290_7~pVA791_57	pIH290_7	1	1	3475
	pIH290_7	3	3475	5626
	pIH290_7	2	5626	7701
	pVA791_57	4	1	31381
	pVA791_57	2	31381	33456
	pVA791_57	5	33456	34563
	pVA791_57	1	34563	38037
	pVA791_57	6	38037	57132
