	Plasmid	Block_ID	Start	End
	pVA528_281	2	135558	139880
	pVA528_281	3	139881	281446
	pVA692_270	1	1	124658
	pVA692_270	2	124658	128981
	pVA692_270	3	128983	270548
pVA528_281~pVA765_0.7	pVA528_281	2	1	133275
	pVA528_281	1	133275	133979
	pVA528_281	3	133979	281446
	pVA765_0.7	-1	1	705
pVA528_281~pVA765_1_A	pVA528_281	2	1	95893
	pVA528_281	1	95893	97258
	pVA528_281	3	97258	281446
	pVA765_1_A	1	150	1515
	pVA765_1_A	4	1515	1775
pVA528_281~pVA765_1_B	pVA528_281	2	1	136594
	pVA528_281	1	136594	137728
	pVA528_281	3	137728	281446
	pVA765_1_B	1	1	1135
pVA528_281~pVA765_275	pVA528_281	1	1	22523
	pVA528_281	2	22523	23598
	pVA528_281	3	23598	93069
	pVA528_281	9	93069	100252
	pVA528_281	4	100252	125694
	pVA528_281	5	125694	126828
	pVA528_281	10	126828	131051
	pVA528_281	5	131051	132185
	pVA528_281	6	132185	133217
	pVA528_281	7	133217	247189
	pVA528_281	11	247189	256654
	pVA528_281	8	256654	281446
	pVA765_275	1	1	22523
	pVA765_275	2	22523	23598
	pVA765_275	2	23598	24664
	pVA765_275	3	24664	94135
	pVA765_275	4	94137	119579
	pVA765_275	5	119579	120713
	pVA765_275	6	120713	121745
	pVA765_275	13	121745	136259
	pVA765_275	7	136259	250231
	pVA765_275	8	250233	275025
pVA528_281~pVA765_4_B	pVA528_281	2	1	126828
	pVA528_281	1	126828	131051
	pVA528_281	3	131051	281446
	pVA765_4_B	-1	1	4224
pVA528_281~pVA791_270	pVA528_281	1	1	124658
	pVA528_281	2	124658	128983
	pVA528_281	4	128983	135558
	pVA528_281	2	135558	139883
	pVA528_281	3	139883	281446
	pVA791_270	1	1	124658
	pVA791_270	2	124658	128983
	pVA791_270	3	128983	270546
pVA528_2~pVA692_2	pVA528_2	1	4	2490
	pVA692_2	-1	4	2483
pVA528_2~pVA754_9	pVA528_2	1	103	2051
	pVA528_2	2	2051	2497
	pVA754_9	1	1	1955
	pVA754_9	3	1955	9190
pVA528_44~pVA544_3	pVA528_44	2	1	21420
	pVA528_44	1	21420	21754
	pVA528_44	3	21754	44428
	pVA544_3	1	1	335
pVA528_44~pVA544_8	pVA528_44	3	1	18677
	pVA528_44	1	18677	21420
	pVA528_44	4	21420	21754
	pVA528_44	2	21754	25333
	pVA528_44	5	25333	44428
	pVA544_8	-1	1	2744
	pVA544_8	6	2744	4895
	pVA544_8	-2	4895	8474
pVA528_44~pVA585_53	pVA528_44	1	1	768
	pVA528_44	2	804	1066
	pVA528_44	2	1102	1362
	pVA528_44	3	1398	2659
	pVA528_44	4	2651	44428
	pVA585_53	1	1	768
	pVA585_53	2	804	1064
	pVA585_53	3	1100	2287
	pVA585_53	6	2287	11665
	pVA585_53	4	11665	53437
pVA528_44~pVA61_57	pVA528_44	1	1	2651
	pVA528_44	2	2659	44428
	pVA61_57	1	1	2651
	pVA61_57	3	2651	15775
	pVA61_57	2	15775	57541
pVA528_44~pVA754_57	pVA528_44	1	1	768
	pVA528_44	2	880	1380
	pVA528_44	2	991	1567
	pVA528_44	3	1567	2651
	pVA528_44	4	2659	44428
	pVA754_57	1	1	768
	pVA754_57	2	879	1341
	pVA754_57	3	1341	2425
	pVA754_57	6	2425	15588
	pVA754_57	4	15588	57354
pVA528_44~pVA767_57	pVA528_44	1	1	768
	pVA528_44	2	768	1121
	pVA528_44	2	1140	1528
	pVA528_44	3	1528	2651
	pVA528_44	4	2659	44428
	pVA767_57	1	1	768
	pVA767_57	2	768	1119
	pVA767_57	3	1119	2242
	pVA767_57	6	2242	15366
	pVA767_57	4	15366	57132
pVA528_44~pVA791_57	pVA528_44	1	1	768
	pVA528_44	2	768	1121
	pVA528_44	2	1140	1528
	pVA528_44	3	1528	2651
	pVA528_44	4	2659	44428
	pVA791_57	1	1	768
	pVA791_57	2	768	1119
	pVA791_57	3	1119	2242
	pVA791_57	6	2242	15366
	pVA791_57	4	15366	57132
