	Plasmid	Block_ID	Start	End
pIH290_0.23~pVA1722_58	pIH290_0.23	1	1	238
	pVA1722_58	2	1	34497
	pVA1722_58	-1	34497	34734
	pVA1722_58	3	34734	58173
pIH290_0.23~pVA1788_21	pIH290_0.23	1	1	238
	pVA1788_21	2	1	8240
	pVA1788_21	1	8240	8477
	pVA1788_21	3	8477	21594
pIH290_0.23~pVA1788_53	pIH290_0.23	1	1	238
	pVA1788_53	2	1	40502
	pVA1788_53	1	40502	40739
	pVA1788_53	3	40739	53729
pIH290_0.23~pVA1825_57	pIH290_0.23	1	1	238
	pVA1825_57	2	1	33865
	pVA1825_57	-1	33865	34102
	pVA1825_57	3	34102	57541
pIH290_0.23~pVA1835_58_B	pIH290_0.23	1	1	238
	pVA1835_58_B	2	1	34460
	pVA1835_58_B	-1	34460	34697
	pVA1835_58_B	3	34697	58136
pIH290_0.23~pVA2588_87	pIH290_0.23	1	1	238
	pVA2588_87	2	1	1986
	pVA2588_87	-1	1986	2223
	pVA2588_87	3	2223	87759
pIH290_0.23~pVA2589_21	pIH290_0.23	1	1	238
	pVA2589_21	2	1	8234
	pVA2589_21	1	8234	8471
	pVA2589_21	3	8471	21588
pIH290_0.23~pVA2589_86	pIH290_0.23	1	1	238
	pVA2589_86	2	1	26384
	pVA2589_86	1	26384	26621
	pVA2589_86	3	26621	86194
pIH290_0.23~pVA2589_99	pIH290_0.23	1	1	238
	pVA2589_99	2	1	1986
	pVA2589_99	-1	1986	2223
	pVA2589_99	3	2223	99588
pIH290_0.23~pVA2682_199	pIH290_0.23	1	1	238
	pVA2682_199	2	1	70737
	pVA2682_199	-1	70737	70974
	pVA2682_199	3	70974	199029
pIH290_0.23~pVA2682_52	pIH290_0.23	1	1	238
	pVA2682_52	2	1	34832
	pVA2682_52	-1	34832	35069
	pVA2682_52	3	35069	52814
pIH290_0.23~pVA2817_112	pIH290_0.23	1	1	238
	pVA2817_112	2	1	107831
	pVA2817_112	-1	107831	108068
	pVA2817_112	3	108068	112933
pIH290_0.23~pVA3495_43	pIH290_0.23	1	1	238
	pVA3495_43	2	1	27822
	pVA3495_43	-1	27822	28059
	pVA3495_43	3	28059	43652
pIH290_0.23~pVA418_110	pIH290_0.23	1	1	238
	pVA418_110	2	1	43030
	pVA418_110	1	43030	43267
	pVA418_110	3	43267	110199
pIH290_0.23~pVA436_52	pIH290_0.23	1	1	238
	pVA436_52	2	1	28994
	pVA436_52	-1	28994	29231
	pVA436_52	3	29231	52670
pIH290_0.23~pVA524_58	pIH290_0.23	1	1	238
	pVA524_58	2	1	34457
	pVA524_58	-1	34457	34694
	pVA524_58	3	34694	58133
pIH290_0.23~pVA527_214	pIH290_0.23	1	1	238
	pVA527_214	2	1	138499
	pVA527_214	-1	138499	138736
	pVA527_214	3	138736	214239
pIH290_0.23~pVA527_58	pIH290_0.23	1	1	238
	pVA527_58	2	1	34461
	pVA527_58	-1	34461	34698
	pVA527_58	3	34698	58137
pIH290_0.23~pVA528_281	pIH290_0.23	1	1	238
	pVA528_281	2	1	113411
	pVA528_281	-1	113411	113648
	pVA528_281	3	113648	281446
pIH290_0.23~pVA528_44	pIH290_0.23	1	1	238
	pVA528_44	2	1	20752
	pVA528_44	-1	20752	20989
	pVA528_44	3	20989	44428
pIH290_0.23~pVA544_51	pIH290_0.23	1	1	238
	pVA544_51	2	1	34979
	pVA544_51	1	34979	35216
	pVA544_51	3	35216	51775
pIH290_0.23~pVA544_8	pIH290_0.23	1	1	238
	pVA544_8	2	1	432
	pVA544_8	1	432	669
	pVA544_8	3	669	8474
pIH290_0.23~pVA569_107	pIH290_0.23	1	1	238
	pVA569_107	2	1	16927
	pVA569_107	1	16927	17164
	pVA569_107	3	17164	107281
pIH290_0.23~pVA585_53	pIH290_0.23	1	1	238
	pVA585_53	2	1	29763
	pVA585_53	-1	29763	30000
	pVA585_53	3	30000	53437
pIH290_0.23~pVA605_296	pIH290_0.23	1	1	238
	pVA605_296	2	1	59929
	pVA605_296	1	59929	60166
	pVA605_296	3	60166	296877
pIH290_0.23~pVA61_57	pIH290_0.23	1	1	238
	pVA61_57	2	1	33865
	pVA61_57	-1	33865	34102
	pVA61_57	3	34102	57541
pIH290_0.23~pVA634_102	pIH290_0.23	1	1	238
	pVA634_102	2	1	1986
	pVA634_102	-1	1986	2223
	pVA634_102	3	2223	102500
pIH290_0.23~pVA634_75	pIH290_0.23	1	1	238
	pVA634_75	2	1	2637
	pVA634_75	-1	2637	2874
	pVA634_75	3	2874	75585
pIH290_0.23~pVA692_270	pIH290_0.23	1	1	238
	pVA692_270	2	1	113411
	pVA692_270	-1	113411	113648
	pVA692_270	3	113648	270548
pIH290_0.23~pVA754_57	pIH290_0.23	1	1	238
	pVA754_57	2	1	33678
	pVA754_57	-1	33678	33915
	pVA754_57	3	33915	57354
pIH290_0.23~pVA765_275	pIH290_0.23	1	1	238
	pVA765_275	2	1	107296
	pVA765_275	-1	107296	107533
	pVA765_275	3	107533	275025
pIH290_0.23~pVA767_57	pIH290_0.23	1	1	238
	pVA767_57	2	1	33456
	pVA767_57	-1	33456	33693
	pVA767_57	3	33693	57132
pIH290_0.23~pVA791_270	pIH290_0.23	1	1	238
	pVA791_270	2	1	113411
	pVA791_270	-1	113411	113648
	pVA791_270	3	113648	270546
pIH290_0.23~pVA791_57	pIH290_0.23	1	1	238
	pVA791_57	2	1	33456
	pVA791_57	-1	33456	33693
	pVA791_57	3	33693	57132
pIH290_0.28~pIH290_84	pIH290_0.28	1	1	282
	pIH290_84	2	1	8624
	pIH290_84	-1	8624	8905
	pIH290_84	3	8905	84302
pIH290_0.28~pIH359_178	pIH290_0.28	1	4	282
	pIH359_178	2	1	70409
	pIH359_178	-1	70409	70687
	pIH359_178	3	70687	178473
pIH290_0.28~pIH359_23	pIH290_0.28	1	1	282
	pIH359_23	2	1	6044
	pIH359_23	1	6044	6325
	pIH359_23	3	6325	23282
pIH290_0.28~pIH359_51	pIH290_0.28	1	4	282
	pIH359_51	2	1	33811
	pIH359_51	1	33811	34089
	pIH359_51	3	34089	51775
pIH290_0.28~pReSeq_VA61_41	pIH290_0.28	1	1	282
	pReSeq_VA61_41	2	1	20015
	pReSeq_VA61_41	1	20015	20296
	pReSeq_VA61_41	3	20296	41302
pIH290_0.28~pVA1046_199	pIH290_0.28	1	4	282
	pVA1046_199	2	1	76213
	pVA1046_199	1	76213	76491
	pVA1046_199	3	76491	199032
pIH290_0.28~pVA1101_139	pIH290_0.28	1	1	282
	pVA1101_139	2	1	133799
	pVA1101_139	-1	133799	134080
	pVA1101_139	3	134080	139904
