	Plasmid	Block_ID	Start	End
pVA1101_5~pVA524_46	pVA1101_5	1	1	3125
	pVA1101_5	2	3125	5372
	pVA524_46	3	1	30705
	pVA524_46	1	30705	33829
	pVA524_46	4	33829	46162
pVA1101_5~pVA527_45	pVA1101_5	1	1	3125
	pVA1101_5	2	3125	5372
	pVA527_45	-1	22	3146
	pVA527_45	3	3146	45074
pVA1101_5~pVA544_51	pVA1101_5	1	1	3095
	pVA1101_5	2	3095	5372
	pVA544_51	3	1	38418
	pVA544_51	1	38418	41512
	pVA544_51	4	41512	51775
pVA1101_5~pVA569_47	pVA1101_5	1	1	3095
	pVA1101_5	2	3095	5372
	pVA569_47	3	1	34207
	pVA569_47	1	34207	37301
	pVA569_47	4	37301	47564
pVA1101_5~pVA605_91	pVA1101_5	1	1	3125
	pVA1101_5	2	3125	5372
	pVA605_91	3	1	3389
	pVA605_91	1	3389	6513
	pVA605_91	4	6513	91033
pVA1101_5~pVA634_54	pVA1101_5	1	1	3125
	pVA1101_5	2	3125	5372
	pVA634_54	3	1	49071
	pVA634_54	1	49071	52195
	pVA634_54	4	52195	54972
pVA1101_5~pVA692_45	pVA1101_5	1	1	3125
	pVA1101_5	2	3125	5372
	pVA692_45	3	1	39471
	pVA692_45	-1	39471	42595
	pVA692_45	4	42595	45074
pVA1101_5~pVA765_45	pVA1101_5	1	1	3125
	pVA1101_5	2	3125	5372
	pVA765_45	3	1	41105
	pVA765_45	1	41105	44229
	pVA765_45	4	44229	45074
pVA1101_5~pVA767_46	pVA1101_5	1	1	3125
	pVA1101_5	2	3125	5372
	pVA767_46	3	1	41824
	pVA767_46	-1	41824	44948
	pVA767_46	4	44948	46162
pVA1184_286~pVA1722_375	pVA1184_286	1	1	22386
	pVA1184_286	23	22386	23580
	pVA1184_286	2	23580	85278
	pVA1184_286	3	85287	89563
	pVA1184_286	24	89563	90624
	pVA1184_286	4	90624	95893
	pVA1184_286	5	95894	98901
	pVA1184_286	25	98901	118291
	pVA1184_286	6	118291	119550
	pVA1184_286	7	119569	122765
	pVA1184_286	26	122765	138528
	pVA1184_286	8	138528	143163
	pVA1184_286	27	143163	146427
	pVA1184_286	9	146427	147250
	pVA1184_286	28	147250	147731
	pVA1184_286	10	147731	148552
	pVA1184_286	29	148552	149580
	pVA1184_286	11	149580	150345
	pVA1184_286	30	150345	152099
	pVA1184_286	12	152099	153155
	pVA1184_286	31	153155	157343
	pVA1184_286	13	157343	164316
	pVA1184_286	32	164316	166711
	pVA1184_286	14	166711	173885
	pVA1184_286	15	172399	173890
	pVA1184_286	33	173890	176924
	pVA1184_286	16	176924	179210
	pVA1184_286	17	179215	180533
	pVA1184_286	34	180533	181960
	pVA1184_286	18	181960	228848
	pVA1184_286	35	228848	236457
	pVA1184_286	19	236457	246244
	pVA1184_286	20	246245	249947
	pVA1184_286	36	249947	251000
	pVA1184_286	21	251000	264462
	pVA1184_286	22	264465	286941
	pVA1722_375	1	1	22385
	pVA1722_375	37	22385	23579
	pVA1722_375	2	23579	85278
	pVA1722_375	5	85287	88289
	pVA1722_375	38	88289	114209
	pVA1722_375	6	114209	115468
	pVA1722_375	39	115468	125034
	pVA1722_375	-7	125034	128230
	pVA1722_375	40	128230	129584
	pVA1722_375	3	129584	133860
	pVA1722_375	41	133860	135207
	pVA1722_375	4	135207	140508
	pVA1722_375	42	140508	142660
	pVA1722_375	8	142660	147296
	pVA1722_375	13	147298	154268
	pVA1722_375	43	154268	167113
	pVA1722_375	16	167113	169399
	pVA1722_375	44	169399	171490
	pVA1722_375	15	171490	172983
	pVA1722_375	14	172997	180171
	pVA1722_375	45	180171	191928
	pVA1722_375	10	191928	192749
	pVA1722_375	46	192749	203338
	pVA1722_375	9	203338	204161
	pVA1722_375	47	204161	214015
	pVA1722_375	-5	214015	217137
	pVA1722_375	48	217137	239666
	pVA1722_375	17	239666	240984
	pVA1722_375	49	240984	242040
	pVA1722_375	18	242040	288928
	pVA1722_375	19	288983	298770
	pVA1722_375	-12	298780	299836
	pVA1722_375	20	299837	303539
	pVA1722_375	50	303539	338869
	pVA1722_375	21	338869	352337
	pVA1722_375	11	352348	353113
	pVA1722_375	22	353116	375592
pVA1184_286~pVA1835_363	pVA1184_286	1	1	22386
	pVA1184_286	25	22386	23580
	pVA1184_286	2	23580	33310
	pVA1184_286	3	33314	85278
	pVA1184_286	4	85281	89563
	pVA1184_286	26	89563	90624
	pVA1184_286	5	90624	95893
	pVA1184_286	6	95896	98901
	pVA1184_286	27	98901	118291
	pVA1184_286	7	118291	119550
	pVA1184_286	8	119569	122765
	pVA1184_286	28	122765	138528
	pVA1184_286	9	138528	143163
	pVA1184_286	29	143163	146427
	pVA1184_286	10	146427	147249
	pVA1184_286	11	146429	147250
	pVA1184_286	30	147250	147731
	pVA1184_286	12	147731	148552
	pVA1184_286	31	148552	149580
	pVA1184_286	13	149580	150345
	pVA1184_286	32	150345	152099
	pVA1184_286	14	152099	153155
	pVA1184_286	33	153155	157343
	pVA1184_286	15	157343	164316
	pVA1184_286	34	164316	166711
	pVA1184_286	16	166711	173885
	pVA1184_286	17	172399	173890
	pVA1184_286	35	173890	176924
	pVA1184_286	18	176924	179210
	pVA1184_286	19	179215	180533
	pVA1184_286	36	180533	181960
	pVA1184_286	20	181960	228848
	pVA1184_286	37	228848	236457
	pVA1184_286	21	236457	246244
	pVA1184_286	22	246245	249443
	pVA1184_286	38	249443	251000
	pVA1184_286	23	251000	264462
	pVA1184_286	24	264465	286941
	pVA1835_363	1	1	22385
	pVA1835_363	39	22385	23579
	pVA1835_363	2	23579	33309
	pVA1835_363	40	33309	53758
	pVA1835_363	3	53758	105723
	pVA1835_363	41	105723	107079
	pVA1835_363	8	107079	110275
	pVA1835_363	42	110275	119841
	pVA1835_363	-7	119841	121100
	pVA1835_363	43	121100	147020
	pVA1835_363	-6	147020	150020
	pVA1835_363	4	150023	154305
	pVA1835_363	44	154305	155652
	pVA1835_363	5	155652	160953
	pVA1835_363	45	160953	163105
	pVA1835_363	9	163105	167741
	pVA1835_363	15	167743	174713
	pVA1835_363	46	174713	187557
	pVA1835_363	18	187557	189843
	pVA1835_363	47	189843	191934
	pVA1835_363	17	191934	193427
	pVA1835_363	16	193441	200615
	pVA1835_363	48	200615	212372
	pVA1835_363	12	212372	213193
	pVA1835_363	49	213193	214927
	pVA1835_363	11	214927	215748
	pVA1835_363	50	215748	217878
	pVA1835_363	-10	217878	218700
	pVA1835_363	51	218700	234769
	pVA1835_363	-6	234769	237889
	pVA1835_363	52	237889	261575
	pVA1835_363	19	261575	262893
	pVA1835_363	53	262893	263949
	pVA1835_363	20	263949	310837
	pVA1835_363	21	310892	320679
	pVA1835_363	-14	320689	321745
	pVA1835_363	22	321746	324944
	pVA1835_363	54	324944	326318
	pVA1835_363	23	326318	339780
	pVA1835_363	13	339791	340556
	pVA1835_363	24	340559	363035
pVA1184_286~pVA2067_271	pVA1184_286	1	1	107055
	pVA1184_286	2	107055	108897
	pVA1184_286	9	108897	124658
	pVA1184_286	3	124658	128983
	pVA1184_286	10	128983	131051
	pVA1184_286	2	131051	132893
	pVA1184_286	4	132893	146429
	pVA1184_286	5	146429	147249
	pVA1184_286	6	147249	147731
	pVA1184_286	-5	147731	148551
	pVA1184_286	7	148551	149580
	pVA1184_286	8	149580	286941
	pVA2067_271	1	1	107055
	pVA2067_271	2	107055	108897
	pVA2067_271	4	108897	122433
	pVA2067_271	5	122433	123253
	pVA2067_271	-6	123253	123735
	pVA2067_271	-5	123735	124555
	pVA2067_271	7	124555	125584
	pVA2067_271	13	125584	126076
	pVA2067_271	3	126076	130401
	pVA2067_271	14	130401	134603
	pVA2067_271	8	134603	271964
