	Plasmid	Block_ID	Start	End
	pVA2682_199	3	61089	66988
	pVA2682_199	4	66996	68465
	pVA2682_199	-5	68473	72693
	pVA2682_199	22	72693	77998
	pVA2682_199	6	77998	81426
	pVA2682_199	7	81426	82246
	pVA2682_199	-8	82246	84432
	pVA2682_199	-7	84432	85252
	pVA2682_199	9	85252	114311
	pVA2682_199	23	114311	115967
	pVA2682_199	10	115967	168783
	pVA2682_199	11	168785	184905
	pVA2682_199	24	184905	186221
	pVA2682_199	12	186221	195867
	pVA2682_199	13	196052	199029
pVA1046_199~pVA2817_210	pVA1046_199	1	1	50862
	pVA1046_199	21	50862	51119
	pVA1046_199	2	51119	52847
	pVA1046_199	22	52847	56532
	pVA1046_199	3	56532	57361
	pVA1046_199	23	57361	57695
	pVA1046_199	4	57695	58055
	pVA1046_199	24	58055	65864
	pVA1046_199	5	65864	66684
	pVA1046_199	25	66684	69112
	pVA1046_199	6	69112	69934
	pVA1046_199	26	69934	71407
	pVA1046_199	7	71407	72591
	pVA1046_199	8	72589	73357
	pVA1046_199	27	73357	86316
	pVA1046_199	-5	86316	87136
	pVA1046_199	28	87136	111508
	pVA1046_199	9	111508	116919
	pVA1046_199	29	116919	120432
	pVA1046_199	10	120432	122186
	pVA1046_199	30	122186	123161
	pVA1046_199	11	123161	133683
	pVA1046_199	12	133673	134039
	pVA1046_199	31	134039	135887
	pVA1046_199	13	135887	144509
	pVA1046_199	32	144509	144899
	pVA1046_199	14	144899	152048
	pVA1046_199	33	152048	152646
	pVA1046_199	15	152646	153395
	pVA1046_199	34	153395	153934
	pVA1046_199	16	153934	157375
	pVA1046_199	35	157375	160119
	pVA1046_199	17	160119	167187
	pVA1046_199	36	167187	176957
	pVA1046_199	18	176957	188010
	pVA1046_199	37	188010	192455
	pVA1046_199	19	192455	193222
	pVA1046_199	38	193222	195684
	pVA1046_199	20	195684	199032
	pVA2817_210	1	1	50861
	pVA2817_210	40	50861	51133
	pVA2817_210	2	51133	52861
	pVA2817_210	41	52861	73115
	pVA2817_210	-6	73115	73937
	pVA2817_210	42	73937	77455
	pVA2817_210	-3	77455	78284
	pVA2817_210	43	78284	86280
	pVA2817_210	-5	86280	87100
	pVA2817_210	44	87100	91321
	pVA2817_210	8	91321	92091
	pVA2817_210	45	92091	115274
	pVA2817_210	-7	115274	116458
	pVA2817_210	46	116458	132044
	pVA2817_210	-4	132044	132404
	pVA2817_210	9	132594	138005
	pVA2817_210	47	138005	149444
	pVA2817_210	10	149444	151203
	pVA2817_210	48	151203	152206
	pVA2817_210	11	152206	162732
	pVA2817_210	49	162732	163788
	pVA2817_210	12	163788	164153
	pVA2817_210	50	164153	165873
	pVA2817_210	13	165873	174495
	pVA2817_210	14	174613	181698
	pVA2817_210	15	181759	182508
	pVA2817_210	16	182508	185949
	pVA2817_210	19	185984	186753
	pVA2817_210	17	186754	193827
	pVA2817_210	18	193827	204853
	pVA2817_210	51	204853	206774
	pVA2817_210	20	206774	210423
pVA1046_199~pVA418_180	pVA1046_199	1	1	6710
	pVA1046_199	2	6715	50862
	pVA1046_199	14	50862	51119
	pVA1046_199	3	51119	52847
	pVA1046_199	15	52847	57361
	pVA1046_199	4	57361	58055
	pVA1046_199	16	58055	64114
	pVA1046_199	5	64114	65864
	pVA1046_199	17	65864	117747
	pVA1046_199	6	117747	119614
	pVA1046_199	18	119614	120140
	pVA1046_199	7	120140	122333
	pVA1046_199	19	122333	123161
	pVA1046_199	8	123161	132309
	pVA1046_199	20	132309	132960
	pVA1046_199	9	132960	134039
	pVA1046_199	21	134039	135917
	pVA1046_199	10	135917	161215
	pVA1046_199	11	161215	161996
	pVA1046_199	22	161996	177784
	pVA1046_199	11	177784	178566
	pVA1046_199	12	178566	195655
	pVA1046_199	23	195655	196055
	pVA1046_199	13	196055	199032
	pVA418_180	1	1	6710
	pVA418_180	25	6710	7915
	pVA418_180	2	7915	52068
	pVA418_180	26	52068	52340
	pVA418_180	3	52340	54068
	pVA418_180	27	54068	100758
	pVA418_180	-5	100758	102426
	pVA418_180	28	102426	115950
	pVA418_180	-4	115950	116645
	pVA418_180	6	116653	118518
	pVA418_180	29	118518	119065
	pVA418_180	7	119065	121262
	pVA418_180	30	121262	122116
	pVA418_180	8	122116	131261
	pVA418_180	9	131263	132339
	pVA418_180	31	132339	134090
	pVA418_180	10	134090	159387
	pVA418_180	11	159387	160168
	pVA418_180	12	160168	177256
	pVA418_180	13	177441	180418
pVA1046_199~pVA527_214	pVA1046_199	1	1	2500
	pVA1046_199	2	2508	50862
	pVA1046_199	15	50862	51119
	pVA1046_199	3	51119	52847
	pVA1046_199	16	52847	56532
	pVA1046_199	4	56532	58048
	pVA1046_199	5	58149	58647
	pVA1046_199	17	58647	66684
	pVA1046_199	6	66684	72583
	pVA1046_199	18	72583	73365
	pVA1046_199	7	73365	74834
	pVA1046_199	19	74834	77089
	pVA1046_199	8	77089	79882
	pVA1046_199	20	79882	83310
	pVA1046_199	9	83310	84130
	pVA1046_199	21	84130	109448
	pVA1046_199	10	109448	134039
	pVA1046_199	22	134039	135917
	pVA1046_199	11	135917	161215
	pVA1046_199	12	161215	161996
	pVA1046_199	23	161996	177784
	pVA1046_199	12	177784	178566
	pVA1046_199	13	178566	186017
	pVA1046_199	14	186009	199032
	pVA527_214	1	1	2500
	pVA527_214	25	2500	3832
	pVA527_214	2	3832	52192
	pVA527_214	26	52192	52464
	pVA527_214	3	52464	54192
	pVA527_214	27	54192	81075
	pVA527_214	-5	81075	81573
	pVA527_214	28	81573	126577
	pVA527_214	4	126577	128093
	pVA527_214	29	128093	128851
	pVA527_214	6	128851	134750
	pVA527_214	7	134758	136227
	pVA527_214	-8	136235	139028
	pVA527_214	-9	139029	139849
	pVA527_214	10	139849	164420
	pVA527_214	30	164420	166286
	pVA527_214	11	166286	191583
	pVA527_214	12	191583	192364
	pVA527_214	13	192364	199815
	pVA527_214	31	199815	201131
	pVA527_214	14	201131	214239
pVA1046_199~pVA544_3	pVA1046_199	2	1	76315
	pVA1046_199	1	76315	76649
	pVA1046_199	3	76649	199032
	pVA544_3	-1	1	335
pVA1046_199~pVA754_184	pVA1046_199	1	1	3464
	pVA1046_199	34	3464	4886
	pVA1046_199	2	4886	5943
	pVA1046_199	35	5943	7228
	pVA1046_199	3	7228	31204
	pVA1046_199	4	31208	50862
	pVA1046_199	36	50862	51119
	pVA1046_199	5	51119	52847
	pVA1046_199	37	52847	56617
	pVA1046_199	6	56617	57358
	pVA1046_199	38	57358	57700
	pVA1046_199	7	57700	58055
	pVA1046_199	39	58055	69108
	pVA1046_199	8	69108	69934
	pVA1046_199	40	69934	74833
	pVA1046_199	9	74833	75662
	pVA1046_199	41	75662	79890
	pVA1046_199	10	79890	83310
	pVA1046_199	11	83310	84130
	pVA1046_199	12	84130	86316
	pVA1046_199	-11	86316	87136
	pVA1046_199	13	87136	88691
	pVA1046_199	42	88691	93854
	pVA1046_199	14	93854	95854
	pVA1046_199	43	95854	101623
	pVA1046_199	15	101623	102979
	pVA1046_199	44	102979	103911
	pVA1046_199	16	103911	104917
	pVA1046_199	45	104917	109456
	pVA1046_199	17	109456	111508
	pVA1046_199	18	111509	112330
	pVA1046_199	46	112330	116919
	pVA1046_199	19	116919	117747
	pVA1046_199	47	117747	119312
	pVA1046_199	20	119312	119623
	pVA1046_199	48	119623	120052
	pVA1046_199	21	120052	120745
	pVA1046_199	49	120745	123161
	pVA1046_199	22	123161	129277
	pVA1046_199	50	129277	129611
	pVA1046_199	23	129611	132311
	pVA1046_199	51	132311	132999
	pVA1046_199	24	132999	134039
	pVA1046_199	52	134039	135917
	pVA1046_199	25	135917	138981
	pVA1046_199	53	138981	139546
	pVA1046_199	26	139546	141430
	pVA1046_199	54	141430	141762
	pVA1046_199	27	141762	144509
	pVA1046_199	55	144509	144899
	pVA1046_199	28	144899	145804
	pVA1046_199	56	145804	146321
	pVA1046_199	29	146321	150479
	pVA1046_199	57	150479	150895
	pVA1046_199	30	150895	157375
	pVA1046_199	58	157375	159362
	pVA1046_199	31	159362	167250
	pVA1046_199	59	167250	172677
	pVA1046_199	32	172677	188010
	pVA1046_199	60	188010	195655
	pVA1046_199	33	195655	199032
	pVA754_184	1	1	3463
	pVA754_184	62	3463	4659
	pVA754_184	3	4659	28635
	pVA754_184	63	28635	29839
	pVA754_184	4	29839	49493
	pVA754_184	64	49493	49765
	pVA754_184	5	49765	51493
	pVA754_184	65	51493	71749
	pVA754_184	19	71749	72577
	pVA754_184	66	72577	73794
	pVA754_184	6	73794	74535
	pVA754_184	67	74535	75566
	pVA754_184	8	75566	76392
	pVA754_184	68	76392	79622
	pVA754_184	-16	79622	80628
	pVA754_184	69	80628	85721
	pVA754_184	-15	85721	87077
	pVA754_184	-18	87133	87954
	pVA754_184	-14	87955	89955
	pVA754_184	-9	89955	90786
	pVA754_184	70	90786	92485
	pVA754_184	-17	92485	94537
	pVA754_184	10	94545	97965
	pVA754_184	11	97965	98785
	pVA754_184	-12	98785	100971
	pVA754_184	-11	100971	101791
	pVA754_184	13	101791	103346
	pVA754_184	71	103346	104458
	pVA754_184	2	104458	105516
	pVA754_184	72	105516	112598
	pVA754_184	-7	112598	112953
	pVA754_184	73	112953	114221
	pVA754_184	20	114221	114537
	pVA754_184	74	114537	115160
	pVA754_184	21	115160	115854
	pVA754_184	75	115854	120054
	pVA754_184	22	120054	126172
	pVA754_184	76	126172	126506
	pVA754_184	23	126506	129206
	pVA754_184	24	129245	130284
	pVA754_184	77	130284	132035
	pVA754_184	25	132035	135099
	pVA754_184	78	135099	135611
	pVA754_184	26	135611	137495
	pVA754_184	79	137495	137798
	pVA754_184	27	137798	140534
	pVA754_184	28	140652	141557
	pVA754_184	29	141646	145804
	pVA754_184	80	145804	146075
	pVA754_184	30	146075	152547
	pVA754_184	81	152547	155716
	pVA754_184	31	155716	163609
	pVA754_184	32	163614	178921
	pVA754_184	82	178921	181157
	pVA754_184	33	181157	184491
