	Plasmid	Block_ID	Start	End
	pIH290_60	7	49266	58218
	pIH290_60	4	58218	60789
	pVA2067_45	4	1	2572
	pVA2067_45	1	2572	36926
	pVA2067_45	8	36926	38665
	pVA2067_45	2	38665	43809
	pVA2067_45	3	43812	44932
pIH290_60~pVA2464_46	pIH290_60	1	1	34355
	pIH290_60	6	34355	42411
	pIH290_60	2	42411	47057
	pIH290_60	3	47057	47555
	pIH290_60	4	47555	49261
	pIH290_60	7	49261	58076
	pIH290_60	5	58076	60789
	pVA2464_46	3	1	499
	pVA2464_46	8	499	999
	pVA2464_46	4	999	2705
	pVA2464_46	5	2710	5423
	pVA2464_46	1	5423	39777
	pVA2464_46	9	39777	41516
	pVA2464_46	2	41516	46162
pIH290_60~pVA2682_52	pIH290_60	1	1	1363
	pIH290_60	2	1368	34124
	pIH290_60	3	34124	34355
	pIH290_60	8	34355	42411
	pIH290_60	4	42411	47555
	pIH290_60	5	47555	49261
	pIH290_60	6	49266	53013
	pIH290_60	9	53013	58076
	pIH290_60	7	58076	60789
	pVA2682_52	-2	1	32757
	pVA2682_52	10	32757	35664
	pVA2682_52	-6	35664	39409
	pVA2682_52	-1	39414	40776
	pVA2682_52	-7	40776	43489
	pVA2682_52	-5	43494	45200
	pVA2682_52	11	45200	45700
	pVA2682_52	-4	45700	50844
	pVA2682_52	12	50844	52583
	pVA2682_52	-3	52583	52814
pIH290_60~pVA418_56	pIH290_60	1	1	34126
	pIH290_60	2	34126	34355
	pIH290_60	5	34355	42411
	pIH290_60	3	42411	47555
	pIH290_60	4	47555	60789
	pVA418_56	-1	1	34126
	pVA418_56	-4	34126	47360
	pVA418_56	6	47360	47860
	pVA418_56	-3	47860	53004
	pVA418_56	7	53004	54743
	pVA418_56	-2	54743	54972
	pVA418_56	8	54972	56293
pIH290_60~pVA436_54	pIH290_60	1	1	34355
	pIH290_60	5	34355	42411
	pIH290_60	2	42411	47555
	pIH290_60	3	47555	49960
	pIH290_60	4	49960	60789
	pVA436_54	-3	1	2406
	pVA436_54	6	2406	2906
	pVA436_54	-2	2906	8050
	pVA436_54	7	8050	9789
	pVA436_54	-1	9789	44143
	pVA436_54	-4	44143	54972
pIH290_60~pVA524_46	pIH290_60	1	1	24567
	pIH290_60	2	24567	34355
	pIH290_60	6	34355	42411
	pIH290_60	3	42411	47555
	pIH290_60	4	47555	49261
	pIH290_60	7	49261	58076
	pIH290_60	5	58076	60789
	pVA524_46	-1	1	24567
	pVA524_46	-5	24567	27280
	pVA524_46	-4	27285	28991
	pVA524_46	8	28991	29491
	pVA524_46	-3	29491	34635
	pVA524_46	9	34635	36374
	pVA524_46	-2	36374	46162
pIH290_60~pVA527_45	pIH290_60	1	1	34355
	pIH290_60	6	34355	42411
	pIH290_60	2	42411	43196
	pIH290_60	3	43196	47555
	pIH290_60	7	47555	48146
	pIH290_60	4	48146	49261
	pIH290_60	8	49261	58076
	pIH290_60	5	58076	60789
	pVA527_45	3	1	4360
	pVA527_45	4	4363	5478
	pVA527_45	5	5483	8196
	pVA527_45	1	8196	42550
	pVA527_45	9	42550	44289
	pVA527_45	2	44289	45074
