	Plasmid	Block_ID	Start	End
	pVA1626_57	1	8218	12442
	pVA1626_57	3	12442	57541
pReSeq_VA61_4~pVA1626_87	pReSeq_VA61_4	1	1	2158
	pReSeq_VA61_4	2	2158	4225
	pVA1626_87	3	1	12478
	pVA1626_87	1	12478	14635
	pVA1626_87	4	14635	87759
pReSeq_VA61_4~pVA1686_57	pReSeq_VA61_4	1	1	4225
	pVA1686_57	2	1	8218
	pVA1686_57	1	8218	12442
	pVA1686_57	3	12442	57541
pReSeq_VA61_4~pVA1722_58	pReSeq_VA61_4	1	1	4225
	pVA1722_58	2	1	8850
	pVA1722_58	1	8850	13074
	pVA1722_58	3	13074	58173
pReSeq_VA61_4~pVA1825_57	pReSeq_VA61_4	1	1	4225
	pVA1825_57	2	1	8218
	pVA1825_57	1	8218	12442
	pVA1825_57	3	12442	57541
pReSeq_VA61_4~pVA1835_58_B	pReSeq_VA61_4	1	1	4225
	pVA1835_58_B	2	1	8813
	pVA1835_58_B	1	8813	13037
	pVA1835_58_B	3	13037	58136
pReSeq_VA61_4~pVA2067_271	pReSeq_VA61_4	1	1	2157
	pReSeq_VA61_4	2	2157	4225
	pVA2067_271	3	1	128244
	pVA2067_271	1	128244	130400
	pVA2067_271	4	130400	271964
pReSeq_VA61_4~pVA2588_87	pReSeq_VA61_4	1	1	2158
	pReSeq_VA61_4	2	2158	4225
	pVA2588_87	3	1	12478
	pVA2588_87	1	12478	14635
	pVA2588_87	4	14635	87759
pReSeq_VA61_4~pVA2589_99	pReSeq_VA61_4	1	1	2158
	pReSeq_VA61_4	2	2158	4225
	pVA2589_99	3	1	12478
	pVA2589_99	1	12478	14635
	pVA2589_99	4	14635	99588
pReSeq_VA61_4~pVA2817_112	pReSeq_VA61_4	1	1	2158
	pReSeq_VA61_4	2	2158	4225
	pVA2817_112	3	1	11590
	pVA2817_112	1	11590	13747
	pVA2817_112	4	13747	112933
pReSeq_VA61_4~pVA418_110	pReSeq_VA61_4	1	1	2158
	pReSeq_VA61_4	2	2158	4225
	pVA418_110	3	1	30618
	pVA418_110	-1	30618	32775
	pVA418_110	4	32775	110199
