	Plasmid	Block_ID	Start	End
	pVA1835_363	29	174713	187557
	pVA1835_363	11	187557	189843
	pVA1835_363	30	189843	191934
	pVA1835_363	12	191934	193422
	pVA1835_363	13	193427	199129
	pVA1835_363	12	199129	200615
	pVA1835_363	31	200615	234888
	pVA1835_363	7	234888	237892
	pVA1835_363	32	237892	261575
	pVA1835_363	14	261575	262893
	pVA1835_363	15	262896	263957
	pVA1835_363	16	263949	310837
	pVA1835_363	17	310892	320679
	pVA1835_363	18	320689	321746
	pVA1835_363	19	321755	324944
	pVA1835_363	33	324944	326324
	pVA1835_363	20	326324	339780
	pVA1835_363	21	339790	340559
	pVA1835_363	22	340567	363035
	pVA692_270	1	1	22386
	pVA692_270	-2	22522	23580
	pVA692_270	3	23580	33310
	pVA692_270	4	33314	85278
	pVA692_270	8	85287	89563
	pVA692_270	36	89563	90624
	pVA692_270	9	90624	95893
	pVA692_270	-7	95893	98901
	pVA692_270	37	98901	118291
	pVA692_270	-6	118291	119550
	pVA692_270	5	119569	122765
	pVA692_270	38	122765	133186
	pVA692_270	21	133186	133955
	pVA692_270	39	133955	135705
	pVA692_270	-18	135705	136762
	pVA692_270	40	136762	140950
	pVA692_270	10	140950	147923
	pVA692_270	41	147923	150304
	pVA692_270	13	150304	156006
	pVA692_270	12	156006	157492
	pVA692_270	42	157492	160531
	pVA692_270	11	160531	162817
	pVA692_270	14	162822	164140
	pVA692_270	43	164140	165567
	pVA692_270	16	165567	212455
	pVA692_270	44	212455	220064
	pVA692_270	17	220064	229851
	pVA692_270	19	229861	233050
	pVA692_270	45	233050	233545
	pVA692_270	-15	233545	234607
	pVA692_270	20	234613	248069
	pVA692_270	22	248080	270548
pVA1835_363~pVA765_0.7	pVA1835_363	2	1	254793
	pVA1835_363	1	254793	255497
	pVA1835_363	3	255497	363035
	pVA765_0.7	-1	1	705
pVA1835_363~pVA765_1_A	pVA1835_363	3	1	215743
	pVA1835_363	1	215743	216583
	pVA1835_363	4	216583	233136
	pVA1835_363	2	233136	233909
	pVA1835_363	1	233909	234749
	pVA1835_363	5	234749	363035
	pVA765_1_A	-1	162	1002
	pVA765_1_A	-2	1002	1775
pVA1835_363~pVA765_275	pVA1835_363	1	1	22385
	pVA1835_363	2	22385	23443
	pVA1835_363	3	23588	33309
	pVA1835_363	26	33309	53758
	pVA1835_363	4	53758	105723
	pVA1835_363	27	105723	107079
	pVA1835_363	5	107079	110275
	pVA1835_363	28	110275	119841
	pVA1835_363	6	119841	121100
	pVA1835_363	29	121100	150029
	pVA1835_363	7	150029	154305
	pVA1835_363	30	154305	155652
	pVA1835_363	8	155652	158130
	pVA1835_363	31	158130	163105
	pVA1835_363	9	163105	167741
	pVA1835_363	10	167743	174713
	pVA1835_363	32	174713	187557
	pVA1835_363	11	187557	189843
	pVA1835_363	33	189843	191934
	pVA1835_363	12	191934	193422
	pVA1835_363	13	193427	199129
	pVA1835_363	12	199129	200615
	pVA1835_363	34	200615	212372
	pVA1835_363	14	212372	213193
	pVA1835_363	35	213193	214927
	pVA1835_363	15	214927	215747
	pVA1835_363	36	215747	217878
	pVA1835_363	-15	217878	218698
	pVA1835_363	37	218698	261575
	pVA1835_363	16	261575	262893
	pVA1835_363	17	262896	263957
	pVA1835_363	18	263949	310837
	pVA1835_363	19	310892	320679
	pVA1835_363	20	320689	321746
	pVA1835_363	21	321755	324944
	pVA1835_363	38	324944	326324
	pVA1835_363	22	326324	328001
	pVA1835_363	39	328001	337466
	pVA1835_363	23	337466	339780
	pVA1835_363	24	339790	340559
	pVA1835_363	25	340567	363035
	pVA765_275	1	1	22386
	pVA765_275	-2	22522	23580
	pVA765_275	42	23580	24655
	pVA765_275	3	24655	34376
	pVA765_275	4	34380	86344
	pVA765_275	7	86353	90629
	pVA765_275	43	90629	91690
	pVA765_275	8	91690	94137
	pVA765_275	44	94137	112176
	pVA765_275	-6	112176	113435
	pVA765_275	5	113454	116650
	pVA765_275	45	116650	127056
	pVA765_275	9	127056	131691
	pVA765_275	46	131691	134957
	pVA765_275	15	134957	135777
	pVA765_275	47	135777	136259
	pVA765_275	14	136259	137080
	pVA765_275	48	137080	147126
	pVA765_275	24	147126	147895
	pVA765_275	49	147895	149645
	pVA765_275	-20	149645	150702
	pVA765_275	50	150702	154890
	pVA765_275	10	154890	161863
	pVA765_275	51	161863	164244
	pVA765_275	13	164244	169946
	pVA765_275	12	169946	171432
	pVA765_275	52	171432	174471
	pVA765_275	11	174471	176757
	pVA765_275	16	176762	178080
	pVA765_275	53	178080	179507
	pVA765_275	18	179507	226395
	pVA765_275	54	226395	234004
	pVA765_275	19	234004	243791
	pVA765_275	21	243801	246990
	pVA765_275	55	246990	247485
	pVA765_275	-17	247485	248547
	pVA765_275	22	248553	250231
	pVA765_275	23	250233	252546
	pVA765_275	25	252557	275025
pVA1835_363~pVA791_270	pVA1835_363	1	1	22385
	pVA1835_363	2	22385	23443
	pVA1835_363	3	23579	33309
	pVA1835_363	23	33309	53758
	pVA1835_363	4	53758	105723
	pVA1835_363	24	105723	107079
	pVA1835_363	5	107079	110275
	pVA1835_363	25	110275	119841
	pVA1835_363	6	119841	121100
	pVA1835_363	26	121100	147020
	pVA1835_363	7	147020	150023
	pVA1835_363	8	150029	154305
	pVA1835_363	27	154305	155652
	pVA1835_363	9	155652	160953
	pVA1835_363	28	160953	167743
	pVA1835_363	10	167743	174713
	pVA1835_363	29	174713	187557
	pVA1835_363	11	187557	189843
	pVA1835_363	30	189843	191934
	pVA1835_363	12	191934	193422
	pVA1835_363	13	193427	199129
	pVA1835_363	12	199129	200615
	pVA1835_363	31	200615	234888
	pVA1835_363	7	234888	237892
	pVA1835_363	32	237892	261575
	pVA1835_363	14	261575	262893
	pVA1835_363	15	262896	263957
	pVA1835_363	16	263949	310837
	pVA1835_363	17	310892	320679
	pVA1835_363	18	320689	321746
	pVA1835_363	19	321755	324944
	pVA1835_363	33	324944	326324
	pVA1835_363	20	326324	339780
	pVA1835_363	21	339790	340559
	pVA1835_363	22	340567	363035
	pVA791_270	1	1	22386
	pVA791_270	-2	22522	23580
	pVA791_270	3	23580	33310
	pVA791_270	4	33314	85278
	pVA791_270	8	85287	89563
	pVA791_270	36	89563	90624
	pVA791_270	9	90624	95893
	pVA791_270	-7	95893	98901
	pVA791_270	37	98901	118291
	pVA791_270	-6	118291	119550
	pVA791_270	5	119569	122765
	pVA791_270	38	122765	133184
	pVA791_270	21	133184	133953
	pVA791_270	39	133953	135703
	pVA791_270	-18	135703	136760
	pVA791_270	40	136760	140948
	pVA791_270	10	140948	147921
	pVA791_270	41	147921	150302
	pVA791_270	13	150302	156004
	pVA791_270	12	156004	157490
	pVA791_270	42	157490	160529
	pVA791_270	11	160529	162815
	pVA791_270	14	162820	164138
	pVA791_270	43	164138	165565
	pVA791_270	16	165565	212453
	pVA791_270	44	212453	220062
	pVA791_270	17	220062	229849
	pVA791_270	19	229859	233048
	pVA791_270	45	233048	233543
	pVA791_270	-15	233543	234605
	pVA791_270	20	234611	248067
	pVA791_270	22	248078	270546
