	Plasmid	Block_ID	Start	End
pReSeq_VA61_1~pVA527_58	pReSeq_VA61_1	1	1	1243
	pVA527_58	2	1	13039
	pVA527_58	-1	13039	14281
	pVA527_58	3	14281	58137
pReSeq_VA61_1~pVA528_281	pReSeq_VA61_1	1	1	1243
	pVA528_281	2	1	125585
	pVA528_281	-1	125585	126827
	pVA528_281	3	126827	281446
pReSeq_VA61_1~pVA544_51	pReSeq_VA61_1	1	1	1243
	pVA544_51	2	1	43667
	pVA544_51	1	43667	44909
	pVA544_51	3	44909	51775
pReSeq_VA61_1~pVA569_107	pReSeq_VA61_1	1	1	1243
	pVA569_107	2	1	37338
	pVA569_107	1	37338	38580
	pVA569_107	3	38580	107281
pReSeq_VA61_1~pVA569_47	pReSeq_VA61_1	1	1	1243
	pVA569_47	2	1	39456
	pVA569_47	1	39456	40698
	pVA569_47	3	40698	47564
pReSeq_VA61_1~pVA585_53	pReSeq_VA61_1	1	1	1243
	pVA585_53	2	1	8341
	pVA585_53	-1	8341	9583
	pVA585_53	3	9583	53437
pReSeq_VA61_1~pVA605_296	pReSeq_VA61_1	1	1	1243
	pVA605_296	2	1	65389
	pVA605_296	1	65389	66631
	pVA605_296	3	66631	296877
pReSeq_VA61_1~pVA61_57	pReSeq_VA61_1	1	1	1243
	pVA61_57	2	1	12443
	pVA61_57	-1	12443	13685
	pVA61_57	3	13685	57541
pReSeq_VA61_1~pVA634_102	pReSeq_VA61_1	1	1	1243
	pVA634_102	2	1	25150
	pVA634_102	-1	25150	26392
	pVA634_102	3	26392	102500
pReSeq_VA61_1~pVA634_271	pReSeq_VA61_1	1	1	1243
	pVA634_271	2	1	129161
	pVA634_271	-1	129161	130403
	pVA634_271	3	130403	271857
pReSeq_VA61_1~pVA692_270	pReSeq_VA61_1	1	1	1243
	pVA692_270	2	1	125585
	pVA692_270	-1	125585	126827
	pVA692_270	3	126827	270548
pReSeq_VA61_1~pVA754_184	pReSeq_VA61_1	1	1	1243
	pVA754_184	2	1	82652
	pVA754_184	1	82652	83894
	pVA754_184	3	83894	184491
pReSeq_VA61_1~pVA754_57	pReSeq_VA61_1	1	1	1243
	pVA754_57	2	1	12256
	pVA754_57	-1	12256	13498
	pVA754_57	3	13498	57354
pReSeq_VA61_1~pVA765_1_B	pReSeq_VA61_1	1	1	1134
	pVA765_1_B	-1	1	1134
pReSeq_VA61_1~pVA765_275	pReSeq_VA61_1	1	1	1243
	pVA765_275	2	1	119470
	pVA765_275	-1	119470	120712
	pVA765_275	3	120712	275025
pReSeq_VA61_1~pVA767_57	pReSeq_VA61_1	1	1	1243
	pVA767_57	2	1	12034
	pVA767_57	-1	12034	13276
	pVA767_57	3	13276	57132
pReSeq_VA61_1~pVA791_17	pReSeq_VA61_1	1	1	1134
	pVA791_17	2	1	2070
	pVA791_17	-1	2070	3203
	pVA791_17	3	3203	17448
pReSeq_VA61_1~pVA791_270	pReSeq_VA61_1	1	1	1243
	pVA791_270	2	1	125585
	pVA791_270	-1	125585	126827
	pVA791_270	3	126827	270546
pReSeq_VA61_1~pVA791_57	pReSeq_VA61_1	1	1	1243
	pVA791_57	2	1	12034
	pVA791_57	-1	12034	13276
	pVA791_57	3	13276	57132
pReSeq_VA61_41~pVA1393_58	pReSeq_VA61_41	1	1	16222
	pReSeq_VA61_41	2	16243	22932
	pReSeq_VA61_41	3	22953	41302
	pVA1393_58	4	1	14280
	pVA1393_58	-3	14280	32629
	pVA1393_58	2	32650	39339
	pVA1393_58	-1	39360	55581
	pVA1393_58	5	55581	58136
pReSeq_VA61_41~pVA1505_61	pReSeq_VA61_41	1	1	22679
	pReSeq_VA61_41	2	22684	41302
	pVA1505_61	3	1	13685
	pVA1505_61	-2	13685	32303
	pVA1505_61	4	32303	35977
	pVA1505_61	-1	35977	58655
	pVA1505_61	5	58655	61210
pReSeq_VA61_41~pVA1626_57	pReSeq_VA61_41	1	1	41302
	pVA1626_57	2	1	13685
	pVA1626_57	-1	13685	54986
	pVA1626_57	3	54986	57541
pReSeq_VA61_41~pVA1686_57	pReSeq_VA61_41	1	1	41302
	pVA1686_57	2	1	13685
	pVA1686_57	-1	13685	54986
	pVA1686_57	3	54986	57541
pReSeq_VA61_41~pVA1722_58	pReSeq_VA61_41	1	1	41302
	pVA1722_58	2	1	14317
	pVA1722_58	-1	14317	55618
	pVA1722_58	3	55618	58173
