	Plasmid	Block_ID	Start	End
	pReSeq_VA61_126_B	30	123598	125992
	pReSeq_VA61_126_B	11	125992	133166
	pReSeq_VA61_126_B	12	131680	133171
	pReSeq_VA61_126_B	31	133171	136205
	pReSeq_VA61_126_B	13	136205	138491
	pReSeq_VA61_126_B	14	138496	139814
	pReSeq_VA61_126_B	32	139814	141241
	pReSeq_VA61_126_B	15	141241	149263
	pReSeq_VA61_126_B	33	149263	151172
	pReSeq_VA61_126_B	16	151172	190038
	pReSeq_VA61_126_B	34	190038	197647
	pReSeq_VA61_126_B	17	197647	207434
	pReSeq_VA61_126_B	18	207435	211137
	pReSeq_VA61_126_B	35	211137	212193
	pReSeq_VA61_126_B	19	212193	216260
	pReSeq_VA61_126_B	20	216271	238739
	pReSeq_VA61_126_B	21	238739	261124
	pReSeq_VA61_126_B	36	261124	262318
	pReSeq_VA61_126_B	22	262318	265935
	pVA1722_375	21	1	22385
	pVA1722_375	37	22385	23579
	pVA1722_375	22	23579	27196
	pVA1722_375	1	27196	85278
	pVA1722_375	4	85287	88289
	pVA1722_375	38	88289	129584
	pVA1722_375	2	129584	133860
	pVA1722_375	39	133860	135207
	pVA1722_375	3	135207	140508
	pVA1722_375	40	140508	142660
	pVA1722_375	5	142660	147296
	pVA1722_375	10	147298	154268
	pVA1722_375	41	154268	167113
	pVA1722_375	13	167113	169399
	pVA1722_375	42	169399	171490
	pVA1722_375	12	171490	172983
	pVA1722_375	11	172997	180171
	pVA1722_375	43	180171	191928
	pVA1722_375	7	191928	192748
	pVA1722_375	44	192748	203340
	pVA1722_375	-7	203340	204160
	pVA1722_375	6	203340	204160
	pVA1722_375	45	204160	214015
	pVA1722_375	-4	214015	217137
	pVA1722_375	46	217137	239666
	pVA1722_375	14	239666	240984
	pVA1722_375	47	240984	242040
	pVA1722_375	15	242040	250062
	pVA1722_375	16	250062	288928
	pVA1722_375	17	288983	298770
	pVA1722_375	-9	298780	299836
	pVA1722_375	18	299837	303539
	pVA1722_375	48	303539	348269
	pVA1722_375	19	348269	352337
	pVA1722_375	8	352348	353113
	pVA1722_375	20	353124	375592
pReSeq_VA61_126_B~pVA1835_363	pReSeq_VA61_126_B	1	1	6114
	pReSeq_VA61_126_B	2	6118	58082
	pReSeq_VA61_126_B	3	58085	62367
	pReSeq_VA61_126_B	25	62367	63428
	pReSeq_VA61_126_B	4	63428	68697
	pReSeq_VA61_126_B	5	68700	71705
	pReSeq_VA61_126_B	26	71705	87336
	pReSeq_VA61_126_B	6	87336	91971
	pReSeq_VA61_126_B	27	91971	95235
	pReSeq_VA61_126_B	7	95235	96057
	pReSeq_VA61_126_B	28	96057	96538
	pReSeq_VA61_126_B	8	96538	97359
	pReSeq_VA61_126_B	9	96539	97360
	pReSeq_VA61_126_B	29	97360	108862
	pReSeq_VA61_126_B	10	108862	109627
	pReSeq_VA61_126_B	30	109627	111381
	pReSeq_VA61_126_B	11	111381	112437
	pReSeq_VA61_126_B	31	112437	116625
	pReSeq_VA61_126_B	12	116625	123598
	pReSeq_VA61_126_B	32	123598	125992
	pReSeq_VA61_126_B	13	125992	133166
	pReSeq_VA61_126_B	14	131680	133171
	pReSeq_VA61_126_B	33	133171	136205
	pReSeq_VA61_126_B	15	136205	138491
	pReSeq_VA61_126_B	16	138496	139814
	pReSeq_VA61_126_B	34	139814	141241
	pReSeq_VA61_126_B	17	141241	149263
	pReSeq_VA61_126_B	35	149263	151172
	pReSeq_VA61_126_B	18	151172	190038
	pReSeq_VA61_126_B	36	190038	197647
	pReSeq_VA61_126_B	19	197647	207434
	pReSeq_VA61_126_B	20	207435	210633
	pReSeq_VA61_126_B	37	210633	212193
	pReSeq_VA61_126_B	21	212193	216260
	pReSeq_VA61_126_B	22	216271	238739
	pReSeq_VA61_126_B	23	238739	261124
	pReSeq_VA61_126_B	38	261124	262318
	pReSeq_VA61_126_B	24	262318	265935
	pVA1835_363	23	1	22385
	pVA1835_363	39	22385	23579
	pVA1835_363	24	23579	27196
	pVA1835_363	1	27196	33309
	pVA1835_363	40	33309	53758
	pVA1835_363	2	53758	105723
	pVA1835_363	41	105723	147020
	pVA1835_363	-5	147020	150020
	pVA1835_363	3	150023	154305
	pVA1835_363	42	154305	155652
	pVA1835_363	4	155652	160953
	pVA1835_363	43	160953	163105
	pVA1835_363	6	163105	167741
	pVA1835_363	12	167743	174713
	pVA1835_363	44	174713	187557
	pVA1835_363	15	187557	189843
	pVA1835_363	45	189843	191934
	pVA1835_363	14	191934	193427
	pVA1835_363	13	193441	200615
	pVA1835_363	46	200615	212372
	pVA1835_363	9	212372	213193
	pVA1835_363	47	213193	217878
	pVA1835_363	-7	217878	218700
	pVA1835_363	48	218700	234769
	pVA1835_363	-5	234769	237889
	pVA1835_363	49	237889	244489
	pVA1835_363	-8	244489	245310
	pVA1835_363	50	245310	261575
	pVA1835_363	16	261575	262893
	pVA1835_363	51	262893	263949
	pVA1835_363	17	263949	271971
	pVA1835_363	18	271971	310837
	pVA1835_363	19	310892	320679
	pVA1835_363	-11	320689	321745
	pVA1835_363	20	321746	324944
	pVA1835_363	52	324944	335712
	pVA1835_363	21	335712	339780
	pVA1835_363	10	339791	340556
	pVA1835_363	22	340567	363035
pReSeq_VA61_126_B~pVA2067_271	pReSeq_VA61_126_B	1	1	98296
	pReSeq_VA61_126_B	6	98296	100324
	pReSeq_VA61_126_B	2	100324	149263
	pReSeq_VA61_126_B	7	149263	151172
	pReSeq_VA61_126_B	3	151172	212193
	pReSeq_VA61_126_B	4	212194	238739
	pReSeq_VA61_126_B	5	238739	265935
	pVA2067_271	5	1	27197
	pVA2067_271	1	27197	125492
	pVA2067_271	8	125492	126072
	pVA2067_271	2	126072	175005
	pVA2067_271	3	175005	236026
	pVA2067_271	9	236026	245419
	pVA2067_271	4	245419	271964
pReSeq_VA61_126_B~pVA528_281	pReSeq_VA61_126_B	1	1	79859
	pReSeq_VA61_126_B	2	79859	81701
	pReSeq_VA61_126_B	3	81701	82025
	pReSeq_VA61_126_B	10	82025	83308
	pReSeq_VA61_126_B	4	83308	84439
	pReSeq_VA61_126_B	11	84439	96539
	pReSeq_VA61_126_B	5	96539	98296
	pReSeq_VA61_126_B	12	98296	100324
	pReSeq_VA61_126_B	6	100324	149263
	pReSeq_VA61_126_B	13	149263	151172
	pReSeq_VA61_126_B	7	151172	212194
	pReSeq_VA61_126_B	8	212193	238739
	pReSeq_VA61_126_B	9	238739	265935
	pVA528_281	9	1	27197
	pVA528_281	1	27197	107055
	pVA528_281	2	107055	108897
	pVA528_281	14	108897	112196
	pVA528_281	4	112196	113324
	pVA528_281	15	113324	131051
	pVA528_281	2	131051	132893
	pVA528_281	3	132893	133217
	pVA528_281	5	133217	134974
	pVA528_281	16	134974	135554
	pVA528_281	6	135554	184487
	pVA528_281	7	184487	245509
	pVA528_281	17	245509	254900
	pVA528_281	8	254900	281446
pReSeq_VA61_126_B~pVA605_296	pReSeq_VA61_126_B	8	1	81701
	pReSeq_VA61_126_B	6	79859	95237
	pReSeq_VA61_126_B	4	95238	96057
	pReSeq_VA61_126_B	3	96057	96539
	pReSeq_VA61_126_B	2	96539	97358
	pReSeq_VA61_126_B	5	97362	98297
	pReSeq_VA61_126_B	12	98297	100324
	pReSeq_VA61_126_B	7	100324	116852
	pReSeq_VA61_126_B	1	116856	122922
	pReSeq_VA61_126_B	11	122922	149263
	pReSeq_VA61_126_B	13	149263	151172
	pReSeq_VA61_126_B	10	151172	212194
	pReSeq_VA61_126_B	9	212193	265935
	pVA605_296	-1	1	6067
	pVA605_296	-2	6071	6890
	pVA605_296	-3	6890	7372
	pVA605_296	-4	7372	8191
	pVA605_296	2	7372	8191
	pVA605_296	5	8195	9130
	pVA605_296	14	9130	16198
	pVA605_296	6	16198	31576
	pVA605_296	4	31577	32396
	pVA605_296	-7	32405	48926
	pVA605_296	15	48926	64680
	pVA605_296	-8	64680	146380
	pVA605_296	-9	146380	200122
	pVA605_296	16	200122	209513
	pVA605_296	-10	209513	270535
	pVA605_296	-11	270535	296877
pReSeq_VA61_126_B~pVA634_271	pReSeq_VA61_126_B	1	1	75055
	pReSeq_VA61_126_B	9	75055	79859
	pReSeq_VA61_126_B	2	79859	98296
	pReSeq_VA61_126_B	10	98296	100324
	pReSeq_VA61_126_B	3	100324	105714
	pReSeq_VA61_126_B	11	105714	108862
	pReSeq_VA61_126_B	4	108862	149263
	pReSeq_VA61_126_B	12	149263	151177
	pReSeq_VA61_126_B	5	151177	209260
	pReSeq_VA61_126_B	13	209260	210847
	pReSeq_VA61_126_B	6	210847	212194
	pReSeq_VA61_126_B	7	212193	238739
	pReSeq_VA61_126_B	8	238739	265935
	pVA634_271	8	1	27197
	pVA634_271	1	27197	102242
	pVA634_271	14	102242	109215
	pVA634_271	2	109215	127650
	pVA634_271	15	127650	128230
	pVA634_271	3	128230	133613
	pVA634_271	4	133613	174014
	pVA634_271	16	174014	175343
	pVA634_271	5	175343	233426
	pVA634_271	17	233426	234573
	pVA634_271	6	234573	235920
	pVA634_271	18	235920	245311
	pVA634_271	7	245311	271857
pReSeq_VA61_126_B~pVA692_270	pReSeq_VA61_126_B	1	1	81701
	pReSeq_VA61_126_B	7	81701	83308
	pReSeq_VA61_126_B	2	83308	84439
	pReSeq_VA61_126_B	8	84439	100328
	pReSeq_VA61_126_B	3	100328	149263
	pReSeq_VA61_126_B	9	149263	151172
	pReSeq_VA61_126_B	4	151172	212193
	pReSeq_VA61_126_B	5	212194	238739
	pReSeq_VA61_126_B	6	238739	265935
	pVA692_270	6	1	27197
	pVA692_270	1	27197	108897
	pVA692_270	10	108897	112196
	pVA692_270	2	112196	113324
	pVA692_270	11	113324	124658
	pVA692_270	3	124658	173589
	pVA692_270	4	173589	234610
	pVA692_270	12	234610	244003
	pVA692_270	5	244003	270548
pReSeq_VA61_126_B~pVA765_0.7	pReSeq_VA61_126_B	2	1	96597
	pReSeq_VA61_126_B	1	96597	97301
	pReSeq_VA61_126_B	3	97301	265935
	pVA765_0.7	-1	1	705
pReSeq_VA61_126_B~pVA765_1_A	pReSeq_VA61_126_B	2	1	68697
	pReSeq_VA61_126_B	1	68697	70062
	pReSeq_VA61_126_B	3	70062	265935
	pVA765_1_A	1	150	1515
	pVA765_1_A	4	1515	1775
pReSeq_VA61_126_B~pVA765_1_B	pReSeq_VA61_126_B	2	1	101371
	pReSeq_VA61_126_B	1	101371	102505
	pReSeq_VA61_126_B	3	102505	265935
	pVA765_1_B	1	1	1135
pReSeq_VA61_126_B~pVA765_275	pReSeq_VA61_126_B	1	1	65873
	pReSeq_VA61_126_B	13	65873	73056
	pReSeq_VA61_126_B	2	73056	79639
	pReSeq_VA61_126_B	3	79639	81701
	pReSeq_VA61_126_B	4	81701	95237
	pReSeq_VA61_126_B	5	95237	96057
	pReSeq_VA61_126_B	6	96057	96539
	pReSeq_VA61_126_B	-5	96539	97359
	pReSeq_VA61_126_B	7	97359	98296
	pReSeq_VA61_126_B	14	98296	100324
	pReSeq_VA61_126_B	8	100324	149263
	pReSeq_VA61_126_B	15	149263	151172
	pReSeq_VA61_126_B	9	151172	212194
	pReSeq_VA61_126_B	16	212194	213945
	pReSeq_VA61_126_B	10	213945	238739
	pReSeq_VA61_126_B	11	238739	262336
	pReSeq_VA61_126_B	12	261261	265935
	pVA765_275	11	1	23598
	pVA765_275	12	23598	28263
	pVA765_275	1	28263	94135
	pVA765_275	2	94137	100720
	pVA765_275	3	100720	102782
	pVA765_275	18	102782	119359
	pVA765_275	3	119359	121421
	pVA765_275	4	121421	134957
	pVA765_275	5	134957	135777
	pVA765_275	-6	135777	136259
	pVA765_275	-5	136259	137079
	pVA765_275	7	137079	138016
	pVA765_275	19	138016	138596
	pVA765_275	8	138596	187529
	pVA765_275	9	187529	248551
	pVA765_275	20	248551	250231
	pVA765_275	10	250231	275025
pReSeq_VA61_126_B~pVA765_4_B	pReSeq_VA61_126_B	2	1	102505
	pReSeq_VA61_126_B	1	102505	104660
	pReSeq_VA61_126_B	3	104660	265935
	pVA765_4_B	4	1	2069
	pVA765_4_B	-1	2069	4224
