	Plasmid	Block_ID	Start	End
	pVA2464_160	30	62048	65566
	pVA2464_160	7	65566	66388
	pVA2464_160	31	66388	86642
	pVA2464_160	-3	86642	88370
	pVA2464_160	32	88370	88642
	pVA2464_160	-2	88642	135743
	pVA2464_160	33	135743	136511
	pVA2464_160	10	136511	143585
	pVA2464_160	11	143585	154611
	pVA2464_160	34	154611	156761
	pVA2464_160	12	156761	160181
pVA1565_200~pVA2464_7	pVA1565_200	2	1	94439
	pVA1565_200	1	94439	98103
	pVA1565_200	3	98103	200358
	pVA2464_7	4	1	3079
	pVA2464_7	1	3079	6743
	pVA2464_7	5	6743	7219
pVA1565_200~pVA2682_199	pVA1565_200	1	1	53454
	pVA1565_200	2	53462	58048
	pVA1565_200	15	58048	58969
	pVA1565_200	3	58969	60285
	pVA1565_200	16	60285	68008
	pVA1565_200	4	68008	73907
	pVA1565_200	17	73907	74691
	pVA1565_200	5	74691	76160
	pVA1565_200	18	76160	76988
	pVA1565_200	6	76988	81208
	pVA1565_200	7	81209	84636
	pVA1565_200	8	84636	85456
	pVA1565_200	9	85456	87642
	pVA1565_200	-8	87642	88462
	pVA1565_200	10	88462	117521
	pVA1565_200	11	117516	170332
	pVA1565_200	19	170332	171223
	pVA1565_200	12	171223	187330
	pVA1565_200	13	187347	196981
	pVA1565_200	20	196981	197381
	pVA1565_200	14	197381	200358
	pVA2682_199	1	1	53454
	pVA2682_199	22	53454	55745
	pVA2682_199	2	55745	60331
	pVA2682_199	23	60331	61089
	pVA2682_199	4	61089	66988
	pVA2682_199	5	66996	68465
	pVA2682_199	-6	68473	72693
	pVA2682_199	24	72693	77998
	pVA2682_199	7	77998	81426
	pVA2682_199	8	81426	82246
	pVA2682_199	-9	82246	84432
	pVA2682_199	-8	84432	85252
	pVA2682_199	10	85252	114311
	pVA2682_199	25	114311	115967
	pVA2682_199	11	115967	168783
	pVA2682_199	12	168785	184892
	pVA2682_199	3	184905	186221
	pVA2682_199	13	186233	195867
	pVA2682_199	14	196052	199029
pVA1565_200~pVA2817_210	pVA1565_200	1	1	50862
	pVA1565_200	20	50862	51119
	pVA1565_200	2	51119	52847
	pVA1565_200	21	52847	56532
	pVA1565_200	3	56532	57361
	pVA1565_200	22	57361	57695
	pVA1565_200	4	57695	58055
	pVA1565_200	23	58055	67188
	pVA1565_200	5	67188	68008
	pVA1565_200	24	68008	70436
	pVA1565_200	6	70436	71258
	pVA1565_200	25	71258	72731
	pVA1565_200	7	72731	73915
	pVA1565_200	8	73913	74683
	pVA1565_200	26	74683	87642
	pVA1565_200	-5	87642	88462
	pVA1565_200	27	88462	112834
	pVA1565_200	9	112834	118245
	pVA1565_200	28	118245	121758
	pVA1565_200	10	121758	123512
	pVA1565_200	29	123512	124487
	pVA1565_200	11	124487	135009
	pVA1565_200	12	134999	135365
	pVA1565_200	30	135365	137213
	pVA1565_200	13	137213	145835
	pVA1565_200	31	145835	146225
	pVA1565_200	14	146225	153374
	pVA1565_200	32	153374	153972
	pVA1565_200	15	153972	154721
	pVA1565_200	33	154721	155260
	pVA1565_200	16	155260	158701
	pVA1565_200	34	158701	161444
	pVA1565_200	17	161444	168513
	pVA1565_200	35	168513	178283
	pVA1565_200	18	178283	189336
	pVA1565_200	36	189336	197010
	pVA1565_200	19	197010	200358
	pVA2817_210	1	1	50861
	pVA2817_210	38	50861	51133
	pVA2817_210	2	51133	52861
	pVA2817_210	39	52861	73115
	pVA2817_210	-6	73115	73937
	pVA2817_210	40	73937	77455
	pVA2817_210	-3	77455	78284
	pVA2817_210	41	78284	86280
	pVA2817_210	-5	86280	87100
	pVA2817_210	42	87100	91321
	pVA2817_210	8	91321	92091
	pVA2817_210	43	92091	115274
	pVA2817_210	-7	115274	116458
	pVA2817_210	44	116458	132044
	pVA2817_210	-4	132044	132404
	pVA2817_210	9	132594	138005
	pVA2817_210	45	138005	149444
	pVA2817_210	10	149444	151203
	pVA2817_210	46	151203	152206
	pVA2817_210	11	152206	162732
	pVA2817_210	47	162732	163788
	pVA2817_210	12	163788	164153
	pVA2817_210	48	164153	165873
	pVA2817_210	13	165873	174495
	pVA2817_210	14	174613	181698
	pVA2817_210	15	181759	182508
	pVA2817_210	16	182508	185949
	pVA2817_210	49	185949	186753
	pVA2817_210	17	186753	193827
	pVA2817_210	18	193827	204853
	pVA2817_210	50	204853	206774
	pVA2817_210	19	206774	210423
pVA1565_200~pVA418_180	pVA1565_200	1	1	6710
	pVA1565_200	2	6715	50862
	pVA1565_200	14	50862	51119
	pVA1565_200	3	51119	52847
	pVA1565_200	15	52847	57361
	pVA1565_200	4	57361	58055
	pVA1565_200	16	58055	65438
	pVA1565_200	5	65438	67188
	pVA1565_200	17	67188	119073
	pVA1565_200	6	119073	120940
	pVA1565_200	18	120940	121466
	pVA1565_200	7	121466	123659
	pVA1565_200	19	123659	124487
	pVA1565_200	8	124487	133635
	pVA1565_200	20	133635	134286
	pVA1565_200	9	134286	135365
	pVA1565_200	21	135365	137243
	pVA1565_200	10	137243	162541
	pVA1565_200	11	162541	163322
	pVA1565_200	22	163322	179110
	pVA1565_200	11	179110	179892
	pVA1565_200	12	179892	196981
	pVA1565_200	23	196981	197381
	pVA1565_200	13	197381	200358
	pVA418_180	1	1	6710
	pVA418_180	25	6710	7915
	pVA418_180	2	7915	52068
	pVA418_180	26	52068	52340
	pVA418_180	3	52340	54068
	pVA418_180	27	54068	100758
	pVA418_180	-5	100758	102426
	pVA418_180	28	102426	115950
	pVA418_180	-4	115950	116645
	pVA418_180	6	116653	118518
	pVA418_180	29	118518	119065
	pVA418_180	7	119065	121262
	pVA418_180	30	121262	122116
	pVA418_180	8	122116	131261
	pVA418_180	9	131263	132339
	pVA418_180	31	132339	134090
	pVA418_180	10	134090	159387
	pVA418_180	11	159387	160168
	pVA418_180	12	160168	177256
	pVA418_180	13	177441	180418
pVA1565_200~pVA527_214	pVA1565_200	1	1	2495
	pVA1565_200	3	2504	50862
	pVA1565_200	15	50862	51119
	pVA1565_200	4	51119	52847
	pVA1565_200	16	52847	56532
	pVA1565_200	6	56532	58048
	pVA1565_200	5	58149	58647
	pVA1565_200	17	58647	58969
	pVA1565_200	2	58969	60285
	pVA1565_200	18	60285	68008
	pVA1565_200	7	68008	73915
	pVA1565_200	19	73915	74683
	pVA1565_200	8	74683	76168
	pVA1565_200	20	76168	78414
	pVA1565_200	9	78414	81216
	pVA1565_200	21	81216	84636
	pVA1565_200	10	84636	85457
	pVA1565_200	22	85457	110774
	pVA1565_200	11	110774	135365
	pVA1565_200	23	135365	137243
	pVA1565_200	12	137243	163322
	pVA1565_200	24	163322	179110
	pVA1565_200	13	179110	187343
	pVA1565_200	14	187335	200358
	pVA527_214	1	1	2495
	pVA527_214	2	2508	3824
	pVA527_214	3	3828	52192
	pVA527_214	25	52192	52464
	pVA527_214	4	52464	54192
	pVA527_214	26	54192	81075
	pVA527_214	-5	81075	81573
	pVA527_214	27	81573	126577
	pVA527_214	6	126577	128093
	pVA527_214	28	128093	128851
	pVA527_214	7	128851	134758
	pVA527_214	8	134750	136235
	pVA527_214	-9	136227	139029
	pVA527_214	-10	139028	139849
	pVA527_214	11	139849	164420
	pVA527_214	29	164420	166286
	pVA527_214	12	166286	192364
	pVA527_214	13	191583	199815
	pVA527_214	-2	199815	201143
	pVA527_214	14	201131	214239
pVA1565_200~pVA544_3	pVA1565_200	2	1	77641
	pVA1565_200	1	77641	77975
	pVA1565_200	3	77975	200358
	pVA544_3	-1	1	335
pVA1565_200~pVA754_184	pVA1565_200	1	1	3464
	pVA1565_200	34	3464	4886
	pVA1565_200	2	4886	5943
	pVA1565_200	35	5943	7228
	pVA1565_200	3	7228	31204
	pVA1565_200	4	31208	50862
	pVA1565_200	36	50862	51119
	pVA1565_200	5	51119	52847
	pVA1565_200	37	52847	56617
	pVA1565_200	6	56617	57358
	pVA1565_200	38	57358	57700
	pVA1565_200	7	57700	58055
	pVA1565_200	39	58055	70432
	pVA1565_200	8	70432	71258
	pVA1565_200	40	71258	76159
	pVA1565_200	9	76159	76988
	pVA1565_200	41	76988	81216
	pVA1565_200	10	81216	84636
	pVA1565_200	11	84636	85456
	pVA1565_200	12	85456	87642
	pVA1565_200	-11	87642	88462
	pVA1565_200	13	88462	90017
	pVA1565_200	42	90017	95180
	pVA1565_200	14	95180	97180
	pVA1565_200	43	97180	102949
	pVA1565_200	15	102949	104305
	pVA1565_200	44	104305	105237
	pVA1565_200	16	105237	106243
	pVA1565_200	45	106243	110782
	pVA1565_200	17	110782	112834
	pVA1565_200	18	112835	113656
	pVA1565_200	46	113656	118245
	pVA1565_200	19	118245	119073
	pVA1565_200	47	119073	120638
	pVA1565_200	20	120638	120949
	pVA1565_200	48	120949	121378
	pVA1565_200	21	121378	122071
	pVA1565_200	49	122071	124487
	pVA1565_200	22	124487	130603
	pVA1565_200	50	130603	130937
	pVA1565_200	23	130937	133637
	pVA1565_200	51	133637	134325
	pVA1565_200	24	134325	135365
	pVA1565_200	52	135365	137243
	pVA1565_200	25	137243	140307
	pVA1565_200	53	140307	140872
	pVA1565_200	26	140872	142756
	pVA1565_200	54	142756	143088
	pVA1565_200	27	143088	145835
	pVA1565_200	55	145835	146225
	pVA1565_200	28	146225	147130
	pVA1565_200	56	147130	147647
	pVA1565_200	29	147647	151805
	pVA1565_200	57	151805	152221
	pVA1565_200	30	152221	158701
	pVA1565_200	58	158701	160688
	pVA1565_200	31	160688	168576
	pVA1565_200	59	168576	174003
	pVA1565_200	32	174003	189336
	pVA1565_200	60	189336	196981
	pVA1565_200	33	196981	200358
	pVA754_184	1	1	3463
	pVA754_184	62	3463	4659
	pVA754_184	3	4659	28635
	pVA754_184	63	28635	29839
	pVA754_184	4	29839	49493
	pVA754_184	64	49493	49765
	pVA754_184	5	49765	51493
	pVA754_184	65	51493	71749
	pVA754_184	19	71749	72577
	pVA754_184	66	72577	73794
	pVA754_184	6	73794	74535
	pVA754_184	67	74535	75566
	pVA754_184	8	75566	76392
	pVA754_184	68	76392	79622
	pVA754_184	-16	79622	80628
	pVA754_184	69	80628	85721
	pVA754_184	-15	85721	87077
	pVA754_184	-18	87133	87954
	pVA754_184	-14	87955	89955
	pVA754_184	-9	89955	90786
	pVA754_184	70	90786	92485
	pVA754_184	-17	92485	94537
	pVA754_184	10	94545	97965
	pVA754_184	11	97965	98785
	pVA754_184	-12	98785	100971
	pVA754_184	-11	100971	101791
	pVA754_184	13	101791	103346
	pVA754_184	71	103346	104458
	pVA754_184	2	104458	105516
	pVA754_184	72	105516	112598
	pVA754_184	-7	112598	112953
	pVA754_184	73	112953	114221
	pVA754_184	20	114221	114537
	pVA754_184	74	114537	115160
	pVA754_184	21	115160	115854
	pVA754_184	75	115854	120054
	pVA754_184	22	120054	126172
	pVA754_184	76	126172	126506
	pVA754_184	23	126506	129206
	pVA754_184	24	129245	130284
	pVA754_184	77	130284	132035
	pVA754_184	25	132035	135099
	pVA754_184	78	135099	135611
	pVA754_184	26	135611	137495
	pVA754_184	79	137495	137798
	pVA754_184	27	137798	140534
	pVA754_184	28	140652	141557
	pVA754_184	29	141646	145804
	pVA754_184	80	145804	146075
	pVA754_184	30	146075	152547
	pVA754_184	81	152547	155716
	pVA754_184	31	155716	163609
	pVA754_184	32	163614	178921
	pVA754_184	82	178921	181157
	pVA754_184	33	181157	184491
pVA1565_200~pVA765_0.7	pVA1565_200	2	1	101908
	pVA1565_200	1	101908	102612
	pVA1565_200	3	102612	200358
	pVA765_0.7	1	1	705
pVA1565_200~pVA765_1_A	pVA1565_200	2	1	72719
	pVA1565_200	1	72719	73915
	pVA1565_200	3	73915	200358
	pVA765_1_A	4	1	319
	pVA765_1_A	-1	319	1515
	pVA765_1_A	5	1515	1775
pVA1565_200~pVA767_225	pVA1565_200	1	1	38227
	pVA1565_200	25	38227	52507
	pVA1565_200	2	52507	52841
	pVA1565_200	26	52841	57361
	pVA1565_200	10	57361	58048
	pVA1565_200	27	58048	65460
	pVA1565_200	22	65460	67188
	pVA1565_200	28	67188	68008
	pVA1565_200	11	68008	68430
	pVA1565_200	14	68438	69228
	pVA1565_200	29	69228	70435
	pVA1565_200	13	70435	71256
	pVA1565_200	23	71257	73915
	pVA1565_200	30	73915	84635
	pVA1565_200	13	84635	85456
	pVA1565_200	31	85456	112835
	pVA1565_200	12	112835	118245
	pVA1565_200	32	118245	119073
	pVA1565_200	9	119073	135365
	pVA1565_200	33	135365	137243
	pVA1565_200	8	137243	141635
	pVA1565_200	7	141655	142745
	pVA1565_200	34	142745	143335
	pVA1565_200	6	143335	145835
	pVA1565_200	35	145835	146225
	pVA1565_200	5	146225	147133
	pVA1565_200	36	147133	147647
	pVA1565_200	4	147647	151802
	pVA1565_200	37	151802	152221
	pVA1565_200	3	152221	155051
	pVA1565_200	21	155043	158707
	pVA1565_200	38	158707	165674
	pVA1565_200	20	165674	166657
	pVA1565_200	39	166657	167135
	pVA1565_200	19	167135	168513
	pVA1565_200	18	168533	174097
	pVA1565_200	40	174097	178095
	pVA1565_200	17	178095	179688
	pVA1565_200	41	179688	182493
	pVA1565_200	16	182493	183815
	pVA1565_200	42	183815	184497
	pVA1565_200	15	184497	184921
	pVA1565_200	43	184921	195313
	pVA1565_200	24	195313	200358
	pVA767_225	1	1	38164
	pVA767_225	2	38296	38627
	pVA767_225	45	38627	73650
	pVA767_225	-3	73650	76460
	pVA767_225	46	76460	76733
	pVA767_225	-4	76733	80888
	pVA767_225	-5	80974	81882
	pVA767_225	-6	82000	84500
	pVA767_225	47	84500	85107
	pVA767_225	-7	85107	86197
	pVA767_225	48	86197	86661
	pVA767_225	-8	86661	91053
	pVA767_225	49	91053	92921
	pVA767_225	-9	92921	109212
	pVA767_225	10	109220	109910
	pVA767_225	50	109910	110668
	pVA767_225	11	110668	111090
	pVA767_225	12	111098	116508
	pVA767_225	51	116508	142110
	pVA767_225	13	142110	142931
	pVA767_225	-14	143019	143809
	pVA767_225	-13	143817	144638
	pVA767_225	52	144638	162032
	pVA767_225	-15	162032	162458
	pVA767_225	53	162458	163886
	pVA767_225	-16	163886	165152
	pVA767_225	-17	164596	166160
	pVA767_225	54	166160	169660
	pVA767_225	-18	169660	175223
	pVA767_225	55	175223	189692
	pVA767_225	-19	189692	191058
	pVA767_225	56	191058	191677
	pVA767_225	-20	191677	192662
	pVA767_225	57	192662	198681
	pVA767_225	-21	198681	202345
	pVA767_225	58	202345	215154
	pVA767_225	-22	215154	216882
	pVA767_225	23	215403	218061
	pVA767_225	59	218061	220027
	pVA767_225	24	220027	225072
pVA1565_35~pVA2464_7	pVA1565_35	2	1	16112
	pVA1565_35	1	16112	19777
	pVA1565_35	3	19777	35708
	pVA2464_7	4	1	3079
	pVA2464_7	-1	3079	6744
	pVA2464_7	5	6744	7219
pVA1565_35~pVA418_110	pVA1565_35	12	1	388
	pVA1565_35	9	388	669
	pVA1565_35	13	669	950
	pVA1565_35	6	950	1159
	pVA1565_35	7	1191	7500
	pVA1565_35	14	7500	7955
	pVA1565_35	10	7955	13048
	pVA1565_35	15	13048	14099
	pVA1565_35	1	14099	14591
	pVA1565_35	16	14591	24298
	pVA1565_35	2	24298	25623
	pVA1565_35	5	25754	26574
	pVA1565_35	4	26574	28760
	pVA1565_35	3	28760	29580
	pVA1565_35	17	29580	32162
	pVA1565_35	11	32162	33179
	pVA1565_35	18	33179	34507
	pVA1565_35	8	34507	34753
	pVA1565_35	19	34753	35708
	pVA418_110	20	1	6083
	pVA418_110	1	6083	6575
	pVA418_110	21	6575	10601
	pVA418_110	-2	10601	11926
	pVA418_110	22	11926	45557
	pVA418_110	-3	45557	46377
	pVA418_110	-4	46377	48563
	pVA418_110	-5	48563	49383
	pVA418_110	3	48563	49383
	pVA418_110	23	49383	52619
	pVA418_110	6	52619	52828
	pVA418_110	24	52828	58698
	pVA418_110	7	58698	65007
	pVA418_110	25	65007	71118
	pVA418_110	-8	71118	71376
	pVA418_110	26	71376	78557
	pVA418_110	-9	78557	78838
	pVA418_110	27	78838	95898
	pVA418_110	-10	95898	100959
	pVA418_110	28	100959	101930
	pVA418_110	11	101930	102947
	pVA418_110	29	102947	110199
